itemID|simulationPrice|promotion
6162|5.19|
6163|36.29|
6164|9.77|
6165|37.03|
6166|6.6|
6167|11.07|
6168|26.75|
6169|18.57|
6170|26.75|
6171|7.12|
6172|36.17|
6173|31.21|
6174|26.01|2018-07-01
6175|29.44|
6176|5.23|
6177|27.77|
6178|10.05|
6179|18.36|
6180|27.42|
6181|16.24|
6182|2.44|
6183|2.57|
6184|31.84|
6185|4.18|
6186|9.4|
6187|48.29|
6188|2.48|
6189|40.67|
6190|6.74|
6191|5.48|
6192|10.16|
6193|19.55|
6194|17.51|
6195|10.63|
6196|40.65|
6197|30.35|
6198|3.74|
6199|35.54|
6200|4.18|
6201|1.74|
6202|15.84|
6203|20.13|
6204|6.34|
6205|3.27|
6206|29.28|
6207|19.6|
6208|4.7|
6209|3.63|
6210|27.44|
6211|9.75|
6212|1.7|
6213|8.4|
6214|2.04|
6215|5.25|
6216|2.44|
6217|16.74|
6218|23.5|
6219|1.94|
6220|24.13|
6221|35.32|
6222|7.76|
6223|13.36|
6224|23.58|
6225|20.13|
6226|7.0|
6227|27.01|
6228|2.82|
6229|9.99|
6230|27.8|
6231|9.4|
6232|6.24|
6233|33.89|
6234|25.19|
6235|2.52|
6236|6.16|
6237|16.54|
6238|34.62|
6239|11.14|
6240|3.74|
6241|18.62|
6242|14.75|
6243|6.85|
6244|5.37|
6245|36.29|
6246|2.22|2018-07-08
6247|20.06|
6248|31.47|
6249|13.98|
6250|39.32|
6251|8.97|
6252|4.18|
6253|42.67|
6254|43.57|
6255|40.02|
6256|26.14|
6257|30.35|
6258|18.47|
6259|8.1|
6260|2.09|
6261|7.06|
6262|3.65|
6263|4.51|
6264|9.8|
6265|2.97|
6266|10.47|
6267|1.67|
6268|5.17|
6269|35.44|
6270|29.41|
6271|2.6|
6272|9.45|
6273|4.98|
6274|6.52|
6275|31.75|
6276|41.52|
6277|27.8|
6278|40.14|
6279|23.8|
6280|4.08|
6281|2.39|
6282|1.85|
6283|7.12|
6284|17.75|
6285|39.58|
6286|1.64|
6287|1.09|2018-07-01
6288|17.74|
6289|9.7|
6290|5.55|
6291|24.37|
6292|8.84|
6293|43.62|
6294|8.1|
6295|3.26|
6296|33.81|
6297|2.34|
6298|31.87|
6299|3.42|
6300|16.27|
6301|37.03|
6302|4.63|
6303|2.22|
6304|23.25|
6305|5.02|
6306|2.52|
6307|12.3|
6308|2.71|
6309|8.14|
6310|10.5|
6311|12.3|
6312|3.31|
6313|9.72|
6314|4.09|
6315|3.26|
6316|11.91|
6317|2.2|
6318|5.08|
6319|14.1|
6320|1.98|
6321|33.45|
6322|2.57|
6323|22.25|
6324|29.15|
6325|31.96|
6326|21.19|
6327|2.6|
6328|5.65|
6329|1.81|
6330|44.14|
6331|27.58|
6332|4.29|
6333|29.92|
6334|27.93|
6335|38.97|
6336|10.75|
6337|2.14|
6338|5.65|
6339|11.92|
6340|7.44|
6341|6.06|
6342|7.8|2018-06-30
6343|35.33|
6344|20.81|
6345|9.1|
6346|25.45|
6347|6.85|2018-07-04
6348|2.5|
6349|14.57|
6350|15.96|
6351|32.48|2018-07-07
6352|17.18|2018-07-07
6353|25.77|2018-07-07
6354|6.1|2018-07-07
6355|2.93|2018-07-07
6356|8.81|2018-07-07
6357|40.88|2018-07-07
6358|31.06|2018-07-07
6359|14.99|2018-07-07
6360|31.96|2018-07-07
6361|30.59|2018-07-07
6362|2.14|2018-07-07
6363|3.26|2018-07-07
6364|22.89|2018-07-07
6365|4.48|2018-07-07
6366|29.15|2018-07-07
6367|21.74|2018-07-07
6368|5.89|2018-07-07
6369|3.56|2018-07-07
6370|7.97|2018-07-07
6371|20.13|
6372|2.03|2018-07-03
6373|5.42|2018-07-03
6374|4.81|2018-07-03
6375|29.32|2018-07-03
6376|30.74|2018-07-03
6377|27.52|2018-07-03
6378|3.14|2018-07-03
6379|37.94|2018-07-03
6380|9.12|2018-07-03
6381|3.69|2018-07-03
6382|22.15|2018-07-03
6383|6.54|2018-07-03
6384|21.49|2018-07-03
6385|3.88|2018-07-03
6386|10.52|2018-07-03
6387|6.35|2018-07-03
6388|3.91|2018-07-03
6389|19.68|2018-07-03
6390|4.01|2018-07-03
6391|1.09|2018-07-03
6392|9.72|
6393|4.62|
6394|4.14|
6395|16.55|
6396|26.13|
6397|21.08|
6398|33.89|
6399|9.89|
6400|10.85|
6401|9.35|
6402|21.74|
6403|45.41|
6404|27.7|
6405|49.11|
6406|11.92|
6407|13.67|2018-07-12
6408|10.68|2018-06-30
6409|4.56|2018-06-30
6410|9.14|2018-06-30
6411|14.92|2018-06-30
6412|42.51|2018-06-30
6413|20.1|2018-06-30
6414|36.99|2018-06-30
6415|8.83|2018-06-30
6416|2.9|2018-06-30
6417|39.77|2018-06-30
6418|17.51|
6419|19.47|2018-06-30
6420|34.87|2018-06-30
6421|2.71|2018-06-30
6422|36.62|2018-06-30
6423|7.55|2018-06-30
6424|16.8|2018-06-30
6425|14.89|2018-06-30
6426|10.13|2018-06-30
6427|2.06|2018-06-30
6428|21.01|2018-06-30
6429|14.31|2018-06-30
6430|9.78|2018-06-30
6431|2.47|2018-06-30
6432|17.98|2018-06-30
6433|14.92|2018-06-30
6434|27.95|
6435|38.53|2018-06-30
6436|22.35|2018-06-30
6437|14.96|
6438|1.91|
6439|2.18|
6440|32.43|2018-07-12
6441|16.55|2018-07-12
6442|14.01|2018-07-12
6443|4.62|2018-07-12
6444|2.52|2018-07-12
6445|20.67|2018-07-12
6446|35.42|2018-07-12
6447|45.36|2018-07-12
6448|20.35|2018-07-12
6449|21.14|2018-07-12
6450|4.77|2018-07-12
6451|5.19|2018-07-12
6452|8.48|2018-07-12
6453|5.68|2018-07-12
6454|7.84|2018-07-12
6455|19.53|2018-07-12
6456|14.51|2018-07-12
6457|19.53|2018-07-12
6458|37.32|2018-07-12
6459|19.53|2018-07-12
6460|11.9|2018-07-12
6461|1.86|2018-07-12
6462|22.23|2018-07-12
6463|5.41|2018-07-12
6464|22.22|2018-07-12
6465|31.75|
6466|1.98|
6467|18.22|
6468|6.52|
6469|5.92|
6470|18.09|
6471|6.71|
6472|36.87|2018-06-30
6473|2.71|2018-07-04
6474|46.05|2018-07-04
6475|21.73|2018-07-07
6476|20.55|2018-07-07
6477|25.8|2018-07-07
6478|13.48|2018-07-07
6479|2.48|2018-07-07
6480|2.31|2018-07-07
6481|4.07|2018-07-07
6482|22.33|2018-07-07
6483|2.51|2018-07-07
6484|24.57|2018-07-07
6485|10.09|2018-07-07
6486|33.37|2018-07-07
6487|44.94|2018-07-07
6488|26.4|2018-07-07
6489|4.48|2018-07-07
6490|2.62|2018-07-07
6491|5.07|2018-07-12
6492|34.13|
6493|10.3|
6494|11.73|
6495|43.91|
6496|56.41|
6497|10.81|2018-07-10
6498|84.6|
6499|6.43|
6500|11.38|
6501|44.87|
6502|4.74|
6503|2.57|
6504|22.39|
6505|13.55|
6506|18.43|
6507|11.93|2018-07-05,2018-07-10,2018-07-11
6508|16.57|
6509|2.59|2018-07-10
6510|2.38|2018-07-04,2018-07-10
6511|34.08|
6512|4.51|
6513|5.92|2018-07-10
6514|13.97|
6515|24.25|2018-07-10
6516|26.59|2018-07-10
6517|14.67|
6518|2.36|
6519|21.8|
6520|6.15|2018-07-10
6521|31.21|2018-07-10
6522|34.62|2018-07-10
6523|1.5|
6524|12.61|
6525|7.98|
6526|21.9|
6527|32.84|
6528|28.44|2018-07-06
6529|34.34|
6530|2.79|
6531|175.39|
6532|15.45|
6533|2.02|
6534|9.35|
6535|29.56|2018-07-10
6536|6.12|
6537|3.69|2018-07-06,2018-07-10
6538|9.9|2018-07-10
6539|6.84|
6540|8.22|
6541|13.39|2018-07-10
6542|10.2|
6543|1.9|2018-07-10
6544|21.25|
6545|9.54|2018-07-10
6546|16.98|2018-07-10
6547|8.94|
6548|2.86|
6549|4.24|
6550|7.31|2018-07-04
6551|28.02|
6552|24.95|
6553|17.9|
6554|8.77|2018-07-10
6555|8.49|2018-07-10
6556|39.98|
6557|14.06|
6558|12.38|
6559|39.31|
6560|24.47|2018-07-10
6561|15.0|
6562|18.33|
6563|12.79|
6564|8.07|
6565|10.65|
6566|41.52|
6567|29.23|2018-07-04
6568|20.06|
6569|29.23|2018-07-02
6570|26.51|
6571|1264.7|
6572|14.92|2018-07-07
6573|5.83|2018-07-07
6574|12.69|2018-07-02
6575|17.9|2018-07-02
6576|1.85|
6577|37.86|2018-07-04
6578|15.7|
6579|8.98|
6580|3.23|
6581|12.67|
6582|40.89|
6583|152.33|
6584|188.77|
6585|35.75|
6586|22.73|
6587|41.52|
6588|9.67|
6589|9.25|2018-07-02
6590|2.27|2018-07-02
6591|29.37|
6592|167.78|
6593|49.11|
6594|10.02|
6595|13.64|
6596|10.47|
6597|11.95|
6598|19.56|
6599|11.01|
6600|27.8|2018-07-10
6601|23.37|2018-07-10
6602|11.91|
6603|2.36|
6604|36.29|
6605|13.6|
6606|18.42|
6607|30.32|
6608|2.65|
6609|40.73|2018-07-10
6610|13.01|
6611|90.66|
6612|24.64|
6613|26.03|
6614|57.34|
6615|5.03|
6616|17.0|
6617|5.01|
6618|7.12|
6619|3.13|
6620|5.3|
6621|3.82|
6622|7.0|
6623|5.08|
6624|44.19|
6625|8.33|2018-07-02
6626|4.82|
6627|7.97|
6628|6.9|
6629|0.92|
6630|2.16|
6631|8.22|
6632|19.22|
6633|13.32|
6634|72.82|
6635|4.27|
6636|8.97|2018-07-12
6637|37.51|
6638|1.56|
6639|2.87|
6640|7.95|
6641|26.14|
6642|8.76|
6643|9.3|
6644|58.51|
6645|14.58|
6646|27.77|
6647|6.69|2018-07-02,2018-07-06
6648|13.69|
6649|44.5|
6650|4.38|
6651|14.62|
6652|4.05|
6653|3.11|
6654|15.45|2018-07-10
6655|3.54|
6656|4.82|
6657|33.17|
6658|4.42|
6659|29.0|
6660|16.57|
6661|6.49|
6662|23.83|
6663|4.52|
6664|2.91|
6665|27.38|
6666|192.03|
6667|16.28|
6668|27.91|
6669|50.02|
6670|16.27|
6671|52.66|
6672|5.22|
6673|7.56|
6674|12.51|
6675|8.25|2018-07-04
6676|71.67|
6677|46.9|
6678|180.15|
6679|35.54|
6680|9.25|
6681|6.25|
6682|5.97|
6683|7.35|
6684|18.25|
6685|1.12|
6686|6.21|
6687|10.11|
6688|13.73|
6689|3.49|
6690|29.1|
6691|58.2|
6692|5.12|
6693|31.84|
6694|7.43|
6695|21.29|
6696|7.67|
6697|4.86|2018-07-10
6698|3.64|2018-07-10
6699|9.24|2018-07-05
6700|8.47|2018-07-05
6701|64.51|
6702|4.82|
6703|64.3|
6704|13.32|
6705|11.54|
6706|22.44|
6707|90.34|
6708|31.96|
6709|55.78|
6710|41.76|
6711|5.74|
6712|42.0|
6713|11.23|
6714|34.95|
6715|4.7|
6716|2.03|
6717|3.28|
6718|2.8|2018-07-10
6719|2.17|
6720|5.03|
6721|3.54|
6722|137.58|
6723|17.83|
6724|66.92|
6725|16.42|
6726|48.07|
6727|8.52|
6728|7.48|
6729|95.4|2018-07-02
6730|82.04|
6731|22.88|
6732|0.73|
6733|3.86|
6734|16.89|
6735|53.67|
6736|38.9|
6737|69.16|
6738|107.12|
6739|7.54|
6740|90.52|2018-06-30
6741|8.98|
6742|4.05|
6743|5.66|
6744|34.65|
6745|20.9|
6746|16.26|
6747|1.25|
6748|19.22|
6749|12.02|2018-07-07
6750|11.22|
6751|25.6|
6752|4.73|
6753|23.95|
6754|10.9|
6755|26.14|
6756|2.31|
6757|13.02|
6758|6.3|
6759|1.28|
6760|16.24|2018-07-12
6761|1.73|2018-07-02
6762|8.22|2018-07-02
6763|25.54|
6764|9.58|
6765|11.47|
6766|5.43|
6767|23.11|
6768|35.58|
6769|10.19|
6770|7.97|
6771|3.9|
6772|0.89|
6773|2.36|
6774|16.58|
6775|8.32|2018-07-04
6776|2.12|
6777|6.36|
6778|6.69|
6779|3.07|
6780|6.49|
6781|14.82|
6782|101.75|
6783|29.27|
6784|11.75|
6785|2.13|
6786|5.57|
6787|19.46|
6788|6.93|
6789|14.32|
6790|57.61|
6791|5.09|
6792|5.03|
6793|19.55|
6794|14.67|
6795|21.28|
6796|16.51|
6797|12.33|
6798|3.67|
6799|2.08|
6800|26.88|
6801|7.66|
6802|16.98|
6803|18.93|
6804|5.73|
6805|7.54|
6806|16.62|
6807|2.48|
6808|8.39|
6809|21.14|
6810|17.01|
6811|18.73|
6812|21.8|
6813|32.78|
6814|1.74|2018-07-06
6815|37.22|2018-07-06
6816|1.69|2018-07-04
6817|12.38|
6818|6.49|
6819|13.19|
6820|1.88|2018-07-04
6821|1.62|
6822|29.69|
6823|7.49|
6824|8.36|
6825|32.23|
6826|15.36|
6827|8.16|
6828|19.4|
6829|2.07|
6830|2.65|2018-07-06
6831|18.12|
6832|31.96|2018-07-06
6833|8.25|
6834|4.44|
6835|4.27|
6836|20.12|
6837|8.39|
6838|16.9|2018-07-04
6839|53.64|
6840|17.48|2018-07-04
6841|34.2|
6842|26.51|
6843|10.79|
6844|10.2|
6845|10.57|
6846|29.37|
6847|8.22|
6848|164.55|
6849|31.8|
6850|2.57|
6851|46.37|
6852|29.1|
6853|15.88|
6854|26.01|
6855|24.5|
6856|10.76|
6857|16.66|
6858|11.02|
6859|20.97|
6860|2.17|
6861|3.67|
6862|18.62|
6863|17.46|
6864|3.47|
6865|14.35|
6866|20.27|
6867|9.03|
6868|2.17|
6869|6.71|
6870|12.82|2018-07-10
6871|2.84|
6872|2.53|
6873|67.66|
6874|100.3|
6875|7.84|
6876|8.07|
6877|18.73|
6878|37.32|
6879|22.25|
6880|7.01|
6881|29.37|
6882|65.58|
6883|11.21|
6884|44.3|
6885|58.51|
6886|6.16|
6887|51.53|
6888|4.64|
6889|29.12|
6890|26.4|
6891|7.97|
6892|7.64|
6893|30.52|
6894|19.15|
6895|31.87|
6896|13.4|
6897|7.6|
6898|11.48|
6899|6.52|
6900|5.38|
6901|1.08|
6902|6.85|
6903|5.28|
6904|20.3|
6905|5.64|
6906|8.76|
6907|22.39|
6908|28.0|
6909|12.02|
6910|43.62|
6911|31.26|
6912|10.83|
6913|4.77|
6914|23.25|
6915|181.5|
6916|28.19|
6917|9.3|
6918|13.92|
6919|79.81|
6920|3.79|
6921|83.35|
6922|53.74|
6923|51.05|
6924|14.88|
6925|13.32|
6926|109.75|
6927|14.45|
6928|25.22|
6929|22.76|
6930|54.29|
6931|3.02|
6932|3.07|
6933|0.43|
6934|735.59|
6935|197.06|
6936|27.03|
6937|40.65|
6938|2.71|
6939|38.59|
6940|6.3|
6941|9.81|
6942|205.98|
6943|6.3|
6944|15.36|
6945|9.09|
6946|7.16|
6947|3.08|
6948|5.28|
6949|7.44|2018-07-07
6950|19.1|
6951|6.98|
6952|16.98|
6953|2.14|
6954|3.12|
6955|18.42|
6956|10.47|
6957|45.78|
6958|21.14|
6959|3.41|
6960|3.54|
6961|27.09|
6962|21.49|
6963|24.01|
6964|29.1|
6965|39.98|
6966|34.2|
6967|7.75|
6968|4.63|
6969|65.83|
6970|33.17|
6971|22.5|
6972|20.59|
6973|3.27|
6974|28.34|
6975|1.62|
6976|8.89|
6977|1.3|
6978|9.17|
6979|20.05|
6980|9.96|
6981|39.8|
6982|2.87|
6983|33.34|
6984|16.24|
6985|7.35|
6986|9.51|
6987|29.49|
6988|70.48|
6989|3.76|
6990|1.33|
6991|12.97|
6992|18.43|
6993|21.25|
6994|4.4|
6995|7.95|
6996|4.69|
6997|3.4|
6998|28.58|
6999|27.07|
7000|21.87|
7001|90.8|
7002|107.21|
7003|35.32|
7004|112.14|
7005|11.79|
7006|33.54|
7007|83.96|
7008|2.14|
7009|4.18|
7010|54.92|
7011|5.22|
7012|27.05|
7013|3.77|
7014|12.97|
7015|9.28|2018-07-02
7016|60.05|
7017|4.37|
7018|24.95|
7019|19.12|
7020|10.6|
7021|13.91|
7022|10.23|
7023|13.01|
7024|17.46|
7025|21.75|
7026|24.51|
7027|4.56|
7028|3.16|
7029|18.84|
7030|58.81|
7031|5.55|
7032|1.33|
7033|11.54|
7034|6.85|
7035|23.4|
7036|27.22|
7037|37.03|
7038|21.74|
7039|5.26|
7040|11.21|
7041|69.16|
7042|87.79|
7043|16.7|
7044|13.1|
7045|26.13|
7046|9.72|
7047|100.17|
7048|13.0|
7049|1.31|
7050|45.41|
7051|10.11|
7052|25.19|
7053|9.15|
7054|31.98|
7055|9.1|
7056|29.15|
7057|3.58|
7058|3.49|
7059|13.18|
7060|8.84|
7061|10.16|
7062|58.81|
7063|15.35|
7064|17.25|
7065|5.63|2018-07-05
7066|2.31|2018-07-05
7067|23.3|
7068|11.22|
7069|7.66|
7070|6.98|
7071|2.83|
7072|9.64|
7073|7.32|
7074|13.46|2018-07-10
7075|7.97|
7076|5.05|2018-07-04
7077|4.18|
7078|30.26|2018-07-05
7079|3.39|
7080|12.9|
7081|2.14|
7082|5.66|
7083|17.25|
7084|7.35|
7085|294.83|
7086|26.52|
7087|80.92|
7088|122.98|
7089|17.98|
7090|9.37|
7091|2.34|
7092|6.46|
7093|4.73|
7094|17.01|
7095|6.06|
7096|15.05|
7097|8.77|2018-07-10
7098|17.35|
7099|29.67|2018-07-10
7100|6.85|2018-07-10
7101|37.99|
7102|34.14|
7103|52.35|
7104|5.26|
7105|2.24|
7106|28.36|
7107|1.84|
7108|23.65|
7109|3.92|
7110|4.1|
7111|17.71|2018-07-05
7112|8.03|
7113|14.84|
7114|1.9|
7115|2.48|
7116|5.89|
7117|24.9|2018-07-11
7118|4.7|2018-07-04
7119|42.67|
7120|29.21|2018-07-02
7121|22.3|
7122|2.22|
7123|1.62|2018-07-06,2018-07-10
7124|5.2|
7125|37.72|
7126|2.36|
7127|3.54|2018-07-10
7128|16.24|
7129|8.2|
7130|12.13|2018-07-10
7131|2.03|2018-07-10
7132|2.17|2018-07-05,2018-07-10
7133|5.7|2018-07-05,2018-07-10
7134|17.65|
7135|14.94|
7136|5.89|2018-07-10
7137|34.64|2018-07-10
7138|26.42|2018-07-10
7139|7.38|2018-07-10
7140|26.42|2018-07-10
7141|17.21|2018-07-10
7142|11.23|
7143|4.9|
7144|5.35|
7145|2.43|
7146|9.6|2018-07-04
7147|4.04|2018-07-04
7148|3.61|
7149|10.31|
7150|1.54|2018-07-02
7151|12.8|2018-07-02
7152|4.21|
7153|1.05|
7154|11.92|
7155|21.91|
7156|17.98|
7157|2.27|
7158|6.76|
7159|10.5|
7160|12.53|
7161|1.73|
7162|16.98|
7163|9.18|
7164|6.65|
7165|2.6|
7166|37.47|
7167|3.71|
7168|4.23|
7169|67.17|
7170|46.83|
7171|11.34|
7172|2.26|
7173|12.51|
7174|11.47|2018-07-10
7175|19.35|2018-07-12
7176|2.26|
7177|3.54|
7178|122.69|
7179|225.53|
7180|22.49|
7181|14.51|
7182|5.91|
7183|23.42|
7184|18.82|
7185|42.01|
7186|7.76|
7187|38.47|
7188|30.19|
7189|96.93|
7190|4.02|
7191|20.82|
7192|37.79|
7193|4.69|
7194|24.96|
7195|5.01|2018-07-05,2018-07-10
7196|5.66|
7197|19.56|2018-07-07
7198|10.38|2018-07-05
7199|52.6|
7200|18.77|2018-07-07
7201|6.04|2018-07-05
7202|3.32|
7203|19.1|
7204|11.85|
7205|19.43|
7206|15.05|
7207|24.1|
7208|4.35|
7209|4.18|
7210|25.19|
7211|3.27|
7212|49.52|
7213|20.59|
7214|2.44|
7215|5.44|2018-07-02
7216|3.86|
7217|38.43|
7218|117.94|
7219|22.78|
7220|60.11|
7221|58.92|
7222|2.91|
7223|3.02|
7224|5.65|
7225|4.07|
7226|2.97|
7227|13.69|
7228|4.89|
7229|6.85|
7230|4.78|
7231|17.54|
7232|2.89|
7233|24.23|
7234|50.82|
7235|54.92|
7236|37.04|
7237|1.74|
7238|2.11|
7239|26.49|
7240|21.75|
7241|66.87|
7242|4.57|
7243|13.05|
7244|3.54|
7245|2.59|
7246|16.98|2018-07-02
7247|10.72|2018-07-02
7248|27.56|2018-07-02,2018-07-10
7249|68.67|
7250|10.09|
7251|31.27|
7252|16.58|
7253|24.57|
7254|4.56|
7255|4.52|2018-07-06
7256|1.74|
7257|18.57|
7258|1.81|2018-07-04
7259|7.54|2018-07-04
7260|10.83|2018-07-12
7261|10.85|2018-07-10
7262|1.79|
7263|2.2|
7264|103.99|2018-07-10
7265|46.32|2018-07-10
7266|68.0|2018-07-02
7267|40.6|2018-07-10
7268|72.69|
7269|27.29|
7270|28.14|
7271|44.82|
7272|11.71|
7273|48.2|
7274|6.73|2018-07-04,2018-07-06,2018-07-10
7275|18.63|2018-07-02
7276|3.15|2018-07-05
7277|2.79|
7278|26.09|
7279|13.8|2018-07-07
7280|9.29|2018-07-04
7281|14.4|
7282|26.01|
7283|23.42|
7284|12.69|
7285|11.96|
7286|0.87|
7287|30.19|2018-07-12
7288|18.09|
7289|0.86|
7290|19.35|2018-07-02
7291|4.09|2018-07-10
7292|28.21|
7293|1.25|
7294|36.24|
7295|7.13|
7296|9.81|
7297|37.04|2018-07-10
7298|16.68|
7299|28.96|
7300|4.56|
7301|2.48|
7302|46.67|
7303|63.21|
7304|4.69|
7305|16.76|
7306|7.63|
7307|2.76|
7308|13.18|
7309|4.01|
7310|7.22|
7311|28.36|
7312|7.81|
7313|5.39|
7314|25.7|
7315|43.62|
7316|4.73|
7317|9.35|
7318|17.76|
7319|22.46|
7320|27.02|2018-07-10
7321|2.11|
7322|7.27|2018-07-10
7323|24.45|2018-07-10
7324|4.5|
7325|5.26|
7326|12.91|
7327|16.26|
7328|31.75|
7329|14.73|
7330|53.79|
7331|3.06|
7332|18.86|2018-07-02
7333|3.72|
7334|1.63|
7335|39.15|2018-07-02
7336|41.52|2018-07-02
7337|13.33|
7338|82.04|
7339|16.39|2018-07-10
7340|26.58|
7341|12.85|2018-07-02,2018-07-10
7342|23.58|2018-07-02,2018-07-10
7343|32.56|
7344|12.22|
7345|16.71|
7346|36.93|
7347|1.92|2018-07-02
7348|30.03|2018-07-02
7349|30.03|
7350|9.17|
7351|15.45|2018-07-02
7352|5.09|2018-07-02
7353|3.19|
7354|89.2|
7355|11.52|
7356|5.86|
7357|9.32|2018-07-06
7358|8.12|2018-07-06
7359|1.41|2018-07-02
7360|2.14|2018-07-04
7361|9.09|2018-07-02
7362|27.18|2018-07-02
7363|3.54|2018-07-02,2018-07-06
7364|119.07|
7365|2.64|
7366|12.22|
7367|11.11|
7368|53.91|
7369|15.33|
7370|3.15|
7371|8.73|
7372|11.95|
7373|66.87|
7374|5.22|
7375|1.64|
7376|28.96|
7377|28.27|
7378|20.02|
7379|7.39|
7380|34.2|
7381|6.5|2018-07-10
7382|1.56|2018-07-10
7383|1.65|2018-07-10
7384|16.93|2018-07-10
7385|1.33|2018-07-10
7386|12.18|
7387|7.64|2018-07-10
7388|5.47|2018-07-10
7389|6.91|2018-07-10
7390|2.45|2018-07-10
7391|2.97|2018-07-05
7392|12.53|2018-07-05
7393|2.22|2018-07-05
7394|344.86|2018-07-05
7395|95.71|2018-07-10
7396|81.03|
7397|123.0|
7398|106.44|
7399|76.2|
7400|44.44|
7401|46.53|
7402|78.73|
7403|192.83|
7404|313.66|
7405|7.44|
7406|37.64|
7407|292.23|
7408|99.81|
7409|10.81|
7410|15.34|
7411|12.79|
7412|68.36|
7413|69.02|
7414|14.23|
7415|28.93|
7416|52.42|
7417|53.7|
7418|45.31|
7419|27.56|
7420|22.05|
7421|197.6|
7422|79.39|
7423|174.09|
7424|105.85|
7425|65.69|
7426|71.67|
7427|59.7|
7428|18.82|
7429|8.62|
7430|15.35|
7431|8.1|
7432|3.51|
7433|3.15|
7434|7.52|
7435|5.51|
7436|68.98|
7437|26.61|
7438|51.19|
7439|95.27|
7440|6.65|
7441|67.46|
7442|28.84|
7443|11.34|
7444|99.22|
7445|5.3|
7446|21.22|
7447|11.02|
7448|24.49|
7449|8.77|
7450|89.87|
7451|37.67|
7452|42.86|
7453|16.21|
7454|14.57|
7455|33.69|
7456|9.85|
7457|6.47|
7458|10.74|
7459|89.55|
7460|43.28|
7461|7.86|
7462|93.34|
7463|10.74|
7464|21.86|
7465|78.83|
7466|6.81|
7467|32.77|
7468|7.5|
7469|93.34|
7470|8.62|
7471|60.0|
7472|7.5|
7473|32.77|
7474|66.14|
7475|13.71|
7476|40.96|
7477|3.93|
7478|192.44|
7479|35.72|
7480|57.19|
7481|8.94|
7482|34.18|
7483|6.35|
7484|67.46|
7485|5.49|
7486|10.23|
7487|21.79|
7488|115.76|
7489|37.21|
7490|68.88|
7491|62.99|
7492|41.93|
7493|39.92|
7494|25.6|
7495|10.16|
7496|106.78|
7497|40.03|
7498|62.9|
7499|4.99|
7500|132.25|
7501|210.19|
7502|4.54|
7503|33.69|
7504|56.19|
7505|13.8|
7506|22.11|
7507|24.4|
7508|108.74|
7509|79.99|
7510|14.99|
7511|68.98|
7512|29.1|
7513|80.48|
7514|4.16|
7515|49.06|
7516|15.8|
7517|28.08|
7518|119.66|
7519|112.99|
7520|9.98|
7521|8.18|
7522|41.93|
7523|42.95|
7524|9.48|
7525|3.51|
7526|25.75|
7527|147.61|
7528|10.27|
7529|23.14|
7530|3.32|
7531|4.92|
7532|4.72|
7533|4.47|
7534|54.61|
7535|39.92|
7536|29.06|
7537|59.13|
7538|16.72|
7539|19.59|
7540|34.93|
7541|19.05|
7542|3.46|
7543|13.46|
7544|7.01|
7545|17.12|
7546|21.87|
7547|25.45|
7548|9.13|
7549|2.66|
7550|61.65|
7551|3.45|
7552|20.71|
7553|12.12|
7554|3.77|
7555|5.72|
7556|2.92|
7557|1.54|
7558|6.22|
7559|15.5|
7560|30.82|
7561|35.14|
7562|67.05|
7563|34.21|
7564|12.86|
7565|21.33|
7566|10.66|
7567|11.69|
7568|2.49|
7569|47.75|
7570|32.58|
7571|11.6|
7572|10.27|
7573|130.23|
7574|153.9|
7575|7.39|
7576|8.83|
7577|395.24|
7578|15.93|
7579|7479.17|
7580|72.12|
7581|4.16|
7582|29.28|
7583|8529.41|
7584|11.26|
7585|93.24|
7586|121.47|
7587|47.96|
7588|565.97|2018-07-02
7589|632.24|
7590|869.06|
7591|7280.99|
7592|119.77|
7593|239.2|
7594|1214.03|
7595|1966.15|
7596|310.38|
7597|35.68|
7598|285.39|
7599|3862.75|
7600|76.04|
7601|640.4|
7602|1590.75|2018-07-11
7603|286.56|
7604|29.17|
7605|1210.34|
7606|1004.35|
7607|119.95|
7608|593.25|
7609|562.04|2018-07-02
7610|152.82|
7611|147.58|
7612|142.38|
7613|145.91|
7614|364.46|
7615|4882.81|
7616|1695.21|2018-07-02
7617|8.54|
7618|88.7|
7619|408.92|
7620|35.33|
7621|311.06|
7622|258.48|
7623|4367.64|
7624|1071.56|2018-07-11
7625|1465.91|
7626|149.0|
7627|355.01|
7628|155.06|
7629|424.82|
7630|2284.27|
7631|1227.64|
7632|11.21|
7633|32.0|
7634|657.84|2018-07-02
7635|643.64|
7636|309.09|
7637|382.87|
7638|1723.24|
7639|23.33|
7640|90.06|
7641|482.7|2018-07-02
7642|12.78|2018-07-11
7643|32.53|
7644|40.75|2018-07-11
7645|223.66|
7646|203.83|
7647|18.06|
7648|490.79|
7649|162.66|2018-07-11
7650|158.9|
7651|156.71|
7652|37.39|
7653|11.69|
7654|42.75|
7655|103.31|
7656|267.38|
7657|279.68|2018-07-12
7658|151.25|2018-07-03
7659|9.8|
7660|24.88|
7661|3838.86|
7662|17.74|
7663|476.03|
7664|397.78|2018-07-02
7665|2302.04|
7666|40.81|
7667|26.04|
7668|137.03|
7669|1227.73|
7670|633.44|
7671|294.83|
7672|198.1|
7673|8.39|
7674|56.05|
7675|91.7|
7676|175.39|
7677|349.47|
7678|3544.19|
7679|960.4|
7680|11.27|
